Label,x1,Time,rawLat,latDir,rawLong,longDir,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
$PUBX,00,144601.39,4217.14663,N,08301.12471,W,158.086,D3,0.37,0.67,55.472,154.62,0.108,,0.65,0.98,0.62,17,0,0*7B
$PUBX,00,144601.45,4217.14621,N,08301.12444,W,158.088,D3,0.37,0.67,55.432,154.48,0.100,,0.65,0.98,0.62,17,0,0*7A
$PUBX,00,144601.50,4217.14579,N,08301.12417,W,158.082,D3,0.37,0.67,55.634,154.58,0.098,,0.65,0.98,0.62,17,0,0*79
$PUBX,00,144601.56,4217.14537,N,08301.12390,W,158.062,D3,0.37,0.67,55.760,154.73,0.109,,0.65,0.98,0.62,17,0,0*73
$PUBX,00,144601.62,4217.14494,N,08301.12363,W,158.053,D3,0.37,0.67,55.760,154.65,0.109,,0.65,0.98,0.62,17,0,0*75
$PUBX,00,144601.67,4217.14452,N,08301.12337,W,158.065,D3,0.37,0.67,55.557,154.91,0.094,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144601.73,4217.14410,N,08301.12310,W,158.038,D3,0.37,0.67,55.625,154.89,0.109,,0.65,0.98,0.62,17,0,0*72
$PUBX,00,144601.78,4217.14368,N,08301.12283,W,158.032,D3,0.37,0.67,55.819,154.67,0.107,,0.65,0.98,0.62,17,0,0*7F
$PUBX,00,144601.84,4217.14325,N,08301.12256,W,158.028,D3,0.37,0.67,55.913,154.81,0.101,,0.65,0.98,0.62,17,0,0*73
$PUBX,00,144601.90,4217.14283,N,08301.12230,W,158.024,D3,0.37,0.67,55.861,154.94,0.097,,0.65,0.98,0.62,17,0,0*79
$PUBX,00,144601.95,4217.14241,N,08301.12204,W,158.028,D3,0.37,0.67,55.618,154.89,0.082,,0.65,0.98,0.62,17,0,0*71
$PUBX,00,144602.01,4217.14199,N,08301.12177,W,158.012,D3,0.37,0.67,55.579,154.76,0.087,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144602.06,4217.14156,N,08301.12150,W,157.996,D3,0.37,0.67,55.964,154.94,0.093,,0.65,0.98,0.62,17,0,0*74
$PUBX,00,144602.12,4217.14113,N,08301.12124,W,157.988,D3,0.37,0.67,55.965,155.08,0.096,,0.65,0.98,0.62,17,0,0*7C
$PUBX,00,144602.23,4217.14028,N,08301.12071,W,157.984,D3,0.37,0.67,55.946,155.17,0.089,,0.65,0.98,0.62,17,0,0*7B
$PUBX,00,144602.29,4217.13985,N,08301.12044,W,157.961,D3,0.37,0.67,55.918,155.09,0.102,,0.65,0.98,0.62,17,0,0*73
$PUBX,00,144602.34,4217.13943,N,08301.12017,W,157.958,D3,0.37,0.67,55.846,155.09,0.099,,0.65,0.98,0.62,17,0,0*70
$PUBX,00,144602.40,4217.13900,N,08301.11991,W,157.956,D3,0.37,0.67,56.150,155.18,0.097,,0.65,0.98,0.62,17,0,0*7D
$PUBX,00,144602.46,4217.13857,N,08301.11964,W,157.962,D3,0.37,0.67,56.076,155.06,0.088,,0.65,0.98,0.62,17,0,0*71
$PUBX,00,144602.51,4217.13815,N,08301.11938,W,157.955,D3,0.37,0.67,55.863,155.17,0.090,,0.65,0.98,0.62,17,0,0*7A
$PUBX,00,144602.57,4217.13772,N,08301.11911,W,157.944,D3,0.37,0.67,55.824,155.01,0.094,,0.65,0.98,0.62,17,0,0*79
$PUBX,00,144602.62,4217.13730,N,08301.11884,W,157.937,D3,0.37,0.67,55.806,154.89,0.093,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144602.68,4217.13687,N,08301.11858,W,157.930,D3,0.37,0.67,56.079,155.14,0.093,,0.65,0.98,0.62,17,0,0*71
$PUBX,00,144602.74,4217.13644,N,08301.11832,W,157.923,D3,0.37,0.67,56.157,155.47,0.094,,0.65,0.98,0.62,17,0,0*71
$PUBX,00,144602.79,4217.13601,N,08301.11806,W,157.922,D3,0.37,0.67,56.052,155.72,0.091,,0.65,0.98,0.62,17,0,0*7C
$PUBX,00,144602.85,4217.13557,N,08301.11781,W,157.917,D3,0.37,0.67,56.200,155.97,0.091,,0.65,0.98,0.62,17,0,0*77
$PUBX,00,144602.90,4217.13514,N,08301.11755,W,157.899,D3,0.37,0.67,56.151,155.95,0.100,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144602.96,4217.13471,N,08301.11729,W,157.886,D3,0.37,0.67,56.257,156.26,0.102,,0.65,0.98,0.62,17,0,0*7B
$PUBX,00,144603.02,4217.13428,N,08301.11703,W,157.888,D3,0.37,0.67,56.375,156.16,0.094,,0.65,0.98,0.62,17,0,0*71
$PUBX,00,144603.07,4217.13384,N,08301.11678,W,157.878,D3,0.37,0.67,56.373,156.43,0.098,,0.65,0.98,0.62,17,0,0*7D
$PUBX,00,144603.13,4217.13341,N,08301.11652,W,157.869,D3,0.37,0.67,56.306,156.40,0.097,,0.65,0.98,0.62,17,0,0*77
$PUBX,00,144603.24,4217.13254,N,08301.11601,W,157.857,D3,0.37,0.68,56.255,156.43,0.097,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144603.30,4217.13211,N,08301.11577,W,157.867,D3,0.37,0.68,56.357,156.80,0.082,,0.65,0.98,0.62,17,0,0*7B
$PUBX,00,144603.35,4217.13167,N,08301.11552,W,157.854,D3,0.37,0.68,56.419,156.97,0.088,,0.65,0.98,0.62,17,0,0*7A
$PUBX,00,144603.41,4217.13123,N,08301.11527,W,157.833,D3,0.37,0.68,56.445,157.08,0.101,,0.65,0.98,0.62,17,0,0*74
$PUBX,00,144603.46,4217.13079,N,08301.11502,W,157.831,D3,0.37,0.68,56.588,157.18,0.096,,0.65,0.98,0.62,17,0,0*76
$PUBX,00,144603.52,4217.13036,N,08301.11478,W,157.825,D3,0.37,0.68,56.486,157.49,0.094,,0.65,0.98,0.62,17,0,0*78
$PUBX,00,144603.58,4217.12992,N,08301.11453,W,157.803,D3,0.37,0.68,56.231,157.36,0.107,,0.65,0.98,0.62,17,0,0*70
$PUBX,00,144603.63,4217.12948,N,08301.11429,W,157.782,D3,0.37,0.68,56.611,157.72,0.117,,0.65,0.98,0.62,17,0,0*73
$PUBX,00,144603.69,4217.12904,N,08301.11405,W,157.768,D3,0.37,0.68,56.681,158.01,0.122,,0.65,0.98,0.62,17,0,0*7F
$PUBX,00,144603.74,4217.12859,N,08301.11382,W,157.775,D3,0.37,0.68,56.762,158.36,0.109,,0.65,0.98,0.62,17,0,0*7F
$PUBX,00,144603.80,4217.12815,N,08301.11358,W,157.762,D3,0.37,0.68,56.596,158.23,0.113,,0.65,0.98,0.62,17,0,0*7B
$PUBX,00,144603.86,4217.12771,N,08301.11335,W,157.743,D3,0.37,0.68,56.409,158.51,0.122,,0.65,0.98,0.62,17,0,0*78
$PUBX,00,144603.91,4217.12727,N,08301.11312,W,157.739,D3,0.37,0.68,56.628,158.70,0.118,,0.65,0.98,0.62,17,0,0*7E
$PUBX,00,144603.97,4217.12682,N,08301.11289,W,157.755,D3,0.37,0.68,56.684,158.69,0.097,,0.65,0.98,0.62,17,0,0*77
$PUBX,00,144604.02,4217.12638,N,08301.11266,W,157.751,D3,0.37,0.68,56.695,158.74,0.096,,0.65,0.98,0.62,17,0,0*75
$PUBX,00,144604.08,4217.12593,N,08301.11244,W,157.755,D3,0.37,0.68,56.754,159.11,0.087,,0.65,0.98,0.62,17,0,0*77
$PUBX,00,144604.14,4217.12549,N,08301.11221,W,157.738,D3,0.37,0.68,56.478,159.35,0.094,,0.65,0.98,0.62,17,0,0*7C
$PUBX,00,144604.25,4217.12460,N,08301.11176,W,157.741,D3,0.37,0.68,56.787,159.08,0.078,,0.67,1.07,0.64,17,0,0*77
$PUBX,00,144604.30,4217.12414,N,08301.11155,W,157.697,D3,0.37,0.68,57.126,160.11,0.104,,0.67,1.07,0.64,17,0,0*7F
$PUBX,00,144604.36,4217.12370,N,08301.11134,W,157.661,D3,0.37,0.68,56.994,160.48,0.124,,0.67,1.07,0.64,17,0,0*7C
$PUBX,00,144604.42,4217.12325,N,08301.11113,W,157.646,D3,0.37,0.68,56.746,160.88,0.128,,0.67,1.07,0.64,17,0,0*7E
$PUBX,00,144604.47,4217.12280,N,08301.11093,W,157.630,D3,0.37,0.68,56.992,160.89,0.131,,0.67,1.07,0.64,17,0,0*73
$PUBX,00,144604.53,4217.12234,N,08301.11072,W,157.615,D3,0.37,0.68,57.193,161.26,0.135,,0.67,1.07,0.64,17,0,0*79
$PUBX,00,144604.58,4217.12188,N,08301.11052,W,157.618,D3,0.37,0.69,57.151,161.52,0.125,,0.67,1.07,0.64,17,0,0*74
$PUBX,00,144604.64,4217.12143,N,08301.11033,W,157.610,D3,0.37,0.68,57.038,161.80,0.132,,0.67,1.07,0.64,17,0,0*75
$PUBX,00,144604.70,4217.12098,N,08301.11013,W,157.609,D3,0.37,0.68,57.052,161.63,0.133,,0.67,1.07,0.64,17,0,0*7D
$PUBX,00,144604.75,4217.12052,N,08301.10994,W,157.630,D3,0.37,0.68,57.305,161.98,0.116,,0.67,1.07,0.64,17,0,0*71
$PUBX,00,144604.81,4217.12006,N,08301.10975,W,157.620,D3,0.37,0.68,57.488,162.43,0.124,,0.67,1.07,0.64,17,0,0*73
$PUBX,00,144604.86,4217.11960,N,08301.10956,W,157.636,D3,0.37,0.68,57.215,162.37,0.113,,0.67,1.07,0.64,17,0,0*7D
$PUBX,00,144604.92,4217.11914,N,08301.10937,W,157.633,D3,0.37,0.68,57.091,162.63,0.119,,0.67,1.07,0.64,17,0,0*7C
$PUBX,00,144604.98,4217.11868,N,08301.10919,W,157.642,D3,0.37,0.68,57.201,162.95,0.111,,0.67,1.07,0.64,17,0,0*7C
$PUBX,00,144605.03,4217.11823,N,08301.10900,W,157.648,D3,0.37,0.68,57.008,162.97,0.108,,0.67,1.07,0.64,17,0,0*73
$PUBX,00,144605.09,4217.11776,N,08301.10883,W,157.685,D3,0.37,0.68,57.357,163.47,0.082,,0.67,1.07,0.64,17,0,0*7B
$PUBX,00,144605.14,4217.11730,N,08301.10866,W,157.709,D3,0.37,0.68,57.313,163.65,0.067,,0.67,1.07,0.64,17,0,0*70
$PUBX,00,144605.20,4217.11684,N,08301.10850,W,157.746,D3,0.37,0.68,57.210,164.15,0.041,,0.67,1.07,0.64,17,0,0*71
$PUBX,00,144605.26,4217.11637,N,08301.10834,W,157.756,D3,0.37,0.68,57.250,164.65,0.034,,0.67,1.07,0.64,17,0,0*7D
$PUBX,00,144605.31,4217.11590,N,08301.10817,W,157.755,D3,0.37,0.68,57.381,164.79,0.047,,0.79,1.29,0.81,17,0,0*7B
$PUBX,00,144605.37,4217.11544,N,08301.10800,W,157.797,D3,0.37,0.68,57.325,164.29,0.024,,0.79,1.29,0.81,17,0,0*72
$PUBX,00,144605.42,4217.11498,N,08301.10784,W,157.841,D3,0.37,0.68,57.125,164.57,-0.002,,0.67,1.07,0.64,17,0,0*5D
$PUBX,00,144605.48,4217.11452,N,08301.10767,W,157.886,D3,0.37,0.68,57.119,164.34,-0.025,,0.79,1.29,0.81,17,0,0*50
$PUBX,00,144605.54,4217.11406,N,08301.10751,W,157.920,D3,0.37,0.68,56.995,164.70,-0.037,,0.79,1.29,0.81,17,0,0*5A
$PUBX,00,144605.59,4217.11359,N,08301.10736,W,157.938,D3,0.37,0.68,56.853,165.11,-0.040,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144605.65,4217.11313,N,08301.10721,W,157.974,D3,0.37,0.68,56.713,165.55,-0.056,,0.65,0.98,0.62,17,0,0*57
$PUBX,00,144605.70,4217.11268,N,08301.10706,W,158.014,D3,0.37,0.68,56.440,165.68,-0.074,,0.65,0.98,0.62,17,0,0*50
$PUBX,00,144605.76,4217.11221,N,08301.10691,W,158.039,D3,0.37,0.68,56.634,165.76,-0.080,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144605.82,4217.11174,N,08301.10677,W,158.051,D3,0.37,0.68,56.880,166.33,-0.075,,0.68,0.98,0.62,17,0,0*54
$PUBX,00,144605.87,4217.11127,N,08301.10663,W,158.074,D3,0.37,0.68,57.058,166.86,-0.079,,0.65,0.98,0.62,17,0,0*56
$PUBX,00,144605.93,4217.11081,N,08301.10651,W,158.088,D3,0.37,0.68,56.723,167.53,-0.078,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144605.98,4217.11034,N,08301.10638,W,158.110,D3,0.37,0.68,56.983,167.57,-0.081,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144606.04,4217.10986,N,08301.10626,W,158.106,D3,0.37,0.68,57.271,168.24,-0.063,,0.70,1.07,0.64,17,0,0*58
$PUBX,00,144606.10,4217.10938,N,08301.10616,W,158.095,D3,0.37,0.68,57.166,169.19,-0.043,,0.67,1.07,0.64,17,0,0*5E
$PUBX,00,144606.15,4217.10890,N,08301.10605,W,158.107,D3,0.37,0.68,57.286,169.44,-0.041,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.21,4217.10843,N,08301.10593,W,158.125,D3,0.37,0.67,57.518,169.26,-0.042,,0.70,1.07,0.64,17,0,0*5C
$PUBX,00,144606.26,4217.10795,N,08301.10582,W,158.129,D3,0.37,0.67,57.334,169.66,-0.031,,0.67,1.07,0.64,17,0,0*5D
$PUBX,00,144606.32,4217.10748,N,08301.10571,W,158.169,D3,0.37,0.67,57.386,169.91,-0.051,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.38,4217.10700,N,08301.10561,W,158.214,D3,0.38,0.67,57.474,170.14,-0.071,,0.67,1.07,0.64,17,0,0*5B
$PUBX,00,144606.43,4217.10652,N,08301.10552,W,158.218,D3,0.38,0.67,57.538,170.60,-0.060,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.49,4217.10604,N,08301.10542,W,158.199,D3,0.38,0.67,57.539,171.00,-0.038,,0.67,1.07,0.64,17,0,0*5E
$PUBX,00,144606.54,4217.10556,N,08301.10533,W,158.199,D3,0.38,0.67,57.667,171.47,-0.031,,0.67,1.07,0.64,17,0,0*52
$PUBX,00,144606.60,4217.10508,N,08301.10526,W,158.181,D3,0.38,0.68,57.443,172.33,-0.012,,0.67,1.07,0.64,17,0,0*59
$PUBX,00,144606.66,4217.10460,N,08301.10518,W,158.190,D3,0.38,0.68,57.326,172.77,-0.017,,0.67,1.07,0.64,17,0,0*5C
$PUBX,00,144606.71,4217.10412,N,08301.10511,W,158.200,D3,0.38,0.68,57.527,172.90,-0.021,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.77,4217.10364,N,08301.10503,W,158.213,D3,0.38,0.68,57.686,172.81,-0.028,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.82,4217.10316,N,08301.10495,W,158.222,D3,0.38,0.68,57.612,172.84,-0.032,,0.67,1.07,0.64,17,0,0*57
$PUBX,00,144606.88,4217.10268,N,08301.10488,W,158.230,D3,0.38,0.68,57.610,173.23,-0.035,,0.67,1.07,0.64,17,0,0*53
$PUBX,00,144606.94,4217.10220,N,08301.10481,W,158.263,D3,0.38,0.68,57.602,173.24,-0.053,,0.67,1.07,0.64,17,0,0*59
$PUBX,00,144606.99,4217.10171,N,08301.10474,W,158.284,D3,0.38,0.68,57.740,173.71,-0.062,,0.67,1.07,0.64,17,0,0*55
$PUBX,00,144607.05,4217.10123,N,08301.10469,W,158.300,D3,0.38,0.68,57.675,174.45,-0.066,,0.67,1.07,0.64,17,0,0*54
$PUBX,00,144607.10,4217.10075,N,08301.10463,W,158.298,D3,0.38,0.68,57.529,174.51,-0.058,,0.67,1.07,0.64,17,0,0*5A
$PUBX,00,144607.16,4217.10026,N,08301.10458,W,158.307,D3,0.38,0.68,57.669,175.00,-0.058,,0.65,0.98,0.62,17,0,0*54
$PUBX,00,144607.27,4217.09929,N,08301.10449,W,158.316,D3,0.38,0.68,57.563,175.90,-0.052,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144607.33,4217.09882,N,08301.10446,W,158.320,D3,0.39,0.68,57.279,176.20,-0.045,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144607.38,4217.09833,N,08301.10443,W,158.335,D3,0.39,0.68,57.502,176.61,-0.050,,0.65,0.98,0.62,17,0,0*54
$PUBX,00,144607.44,4217.09785,N,08301.10440,W,158.374,D3,0.39,0.69,57.747,176.67,-0.074,,0.65,0.98,0.62,17,0,0*59
$PUBX,00,144607.50,4217.09736,N,08301.10437,W,158.384,D3,0.39,0.69,57.792,177.07,-0.071,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144607.55,4217.09687,N,08301.10436,W,158.392,D3,0.39,0.69,57.873,177.75,-0.067,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144607.61,4217.09637,N,08301.10435,W,158.403,D3,0.39,0.69,58.145,178.14,-0.069,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144607.66,4217.09588,N,08301.10434,W,158.415,D3,0.39,0.69,58.129,178.43,-0.071,,0.65,0.98,0.62,17,0,0*59
$PUBX,00,144607.72,4217.09540,N,08301.10434,W,158.442,D3,0.39,0.69,58.156,178.70,-0.076,,0.65,0.98,0.62,17,0,0*55
$PUBX,00,144607.78,4217.09491,N,08301.10433,W,158.444,D3,0.39,0.69,58.219,179.00,-0.068,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144607.83,4217.09442,N,08301.10432,W,158.455,D3,0.39,0.69,58.337,178.95,-0.060,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144607.89,4217.09393,N,08301.10432,W,158.465,D3,0.39,0.69,58.244,179.54,-0.054,,0.65,0.98,0.62,17,0,0*5D
$PUBX,00,144607.94,4217.09344,N,08301.10433,W,158.479,D3,0.39,0.69,58.323,179.88,-0.046,,0.65,0.98,0.62,17,0,0*55
$PUBX,00,144608.00,4217.09296,N,08301.10434,W,158.489,D3,0.39,0.69,58.056,180.30,-0.046,,0.65,0.98,0.62,17,0,0*55
$PUBX,00,144608.06,4217.09248,N,08301.10436,W,158.537,D3,0.39,0.69,58.103,180.63,-0.057,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144608.11,4217.09200,N,08301.10437,W,158.562,D3,0.39,0.69,58.102,180.51,-0.059,,0.65,0.98,0.62,17,0,0*54
$PUBX,00,144608.17,4217.09151,N,08301.10438,W,158.595,D3,0.39,0.69,58.153,180.63,-0.074,,0.65,0.98,0.62,17,0,0*58
$PUBX,00,144608.22,4217.09102,N,08301.10441,W,158.588,D3,0.39,0.69,58.012,181.31,-0.066,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144608.28,4217.09055,N,08301.10444,W,158.595,D3,0.39,0.69,57.749,181.75,-0.055,,0.65,0.98,0.62,17,0,0*5D
$PUBX,00,144608.34,4217.09006,N,08301.10447,W,158.573,D3,0.39,0.69,57.855,181.94,-0.029,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144608.39,4217.08959,N,08301.10449,W,158.589,D3,0.39,0.69,57.482,182.07,-0.029,,0.65,0.98,0.62,17,0,0*50
$PUBX,00,144608.45,4217.08911,N,08301.10453,W,158.574,D3,0.39,0.69,57.231,182.67,-0.002,,0.65,0.98,0.62,17,0,0*5F
$PUBX,00,144608.50,4217.08864,N,08301.10455,W,158.620,D3,0.39,0.69,57.310,181.98,-0.032,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144608.56,4217.08815,N,08301.10458,W,158.643,D3,0.40,0.69,57.541,182.02,-0.048,,0.65,0.98,0.62,17,0,0*57
$PUBX,00,144608.62,4217.08766,N,08301.10462,W,158.650,D3,0.40,0.69,57.667,182.72,-0.049,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144608.67,4217.08718,N,08301.10467,W,158.666,D3,0.40,0.69,57.776,183.31,-0.053,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144608.73,4217.08669,N,08301.10474,W,158.681,D3,0.40,0.69,57.847,184.28,-0.058,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144608.78,4217.08621,N,08301.10480,W,158.667,D3,0.40,0.69,57.877,184.65,-0.043,,0.65,0.98,0.62,17,0,0*55
$PUBX,00,144608.84,4217.08571,N,08301.10486,W,158.683,D3,0.40,0.70,58.502,184.74,-0.045,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144608.90,4217.08523,N,08301.10493,W,158.685,D3,0.40,0.70,58.428,185.14,-0.035,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144608.95,4217.08474,N,08301.10500,W,158.698,D3,0.40,0.70,58.436,185.34,-0.028,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144609.01,4217.08426,N,08301.10507,W,158.710,D3,0.40,0.70,58.425,185.59,-0.032,,0.65,0.98,0.62,17,0,0*54
$PUBX,00,144609.06,4217.08377,N,08301.10515,W,158.718,D3,0.40,0.70,58.256,186.01,-0.035,,0.65,0.98,0.62,17,0,0*50
$PUBX,00,144609.12,4217.08329,N,08301.10523,W,158.702,D3,0.40,0.70,58.164,186.61,-0.023,,0.65,0.98,0.62,17,0,0*53
$PUBX,00,144609.18,4217.08280,N,08301.10532,W,158.708,D3,0.40,0.70,58.119,187.08,-0.027,,0.65,0.98,0.62,17,0,0*51
$PUBX,00,144609.23,4217.08232,N,08301.10541,W,158.725,D3,0.40,0.70,58.166,187.09,-0.038,,0.65,0.98,0.62,17,0,0*5C
$PUBX,00,144609.29,4217.08183,N,08301.10550,W,158.716,D3,0.40,0.70,58.204,187.58,-0.030,,0.65,0.98,0.62,17,0,0*54
$PUBX,00,144609.34,4217.08135,N,08301.10560,W,158.718,D3,0.40,0.70,58.330,187.88,-0.029,,0.65,0.98,0.62,17,0,0*5B
$PUBX,00,144609.40,4217.08087,N,08301.10570,W,158.721,D3,0.40,0.70,58.050,188.43,-0.029,,0.65,0.98,0.62,17,0,0*56
$PUBX,00,144609.46,4217.08039,N,08301.10582,W,158.756,D3,0.40,0.70,58.099,188.87,-0.052,,0.65,0.98,0.62,17,0,0*59
$PUBX,00,144609.51,4217.07990,N,08301.10594,W,158.766,D3,0.40,0.70,58.257,189.39,-0.056,,0.65,0.98,0.62,17,0,0*5E
$PUBX,00,144609.57,4217.07941,N,08301.10606,W,158.735,D3,0.41,0.70,58.601,189.88,-0.031,,0.65,0.98,0.62,17,0,0*57
$PUBX,00,144609.62,4217.07891,N,08301.10618,W,158.717,D3,0.41,0.70,59.121,190.08,-0.018,,0.65,0.98,0.62,17,0,0*5D
$PUBX,00,144609.68,4217.07844,N,08301.10631,W,158.725,D3,0.41,0.70,58.764,190.60,-0.024,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144609.74,4217.07796,N,08301.10644,W,158.740,D3,0.41,0.71,58.501,190.67,-0.031,,0.65,0.98,0.62,17,0,0*5D
$PUBX,00,144609.79,4217.07747,N,08301.10657,W,158.774,D3,0.41,0.71,58.826,190.68,-0.051,,0.65,0.98,0.62,17,0,0*58
$PUBX,00,144609.85,4217.07698,N,08301.10672,W,158.779,D3,0.41,0.71,58.986,191.50,-0.049,,0.65,0.98,0.62,17,0,0*5A
$PUBX,00,144609.90,4217.07650,N,08301.10687,W,158.786,D3,0.41,0.71,59.006,192.20,-0.044,,0.65,0.98,0.62,17,0,0*59
$PUBX,00,144609.96,4217.07601,N,08301.10703,W,158.831,D3,0.41,0.71,59.225,192.18,-0.069,,0.65,0.98,0.62,17,0,0*52
$PUBX,00,144610.02,4217.07553,N,08301.10718,W,158.872,D3,0.41,0.71,59.285,192.38,-0.090,,0.65,0.98,0.62,17,0,0*50
$PUBX,00,144610.07,4217.07504,N,08301.10735,W,158.898,D3,0.41,0.71,59.616,192.83,-0.100,,0.65,0.98,0.62,17,0,0*5A
$PUBX,00,144610.13,4217.07455,N,08301.10753,W,158.935,D3,0.41,0.71,59.622,193.59,-0.116,,0.65,0.98,0.62,17,0,0*5A
$PUBX,00,144610.18,4217.07407,N,08301.10769,W,158.928,D3,0.41,0.71,59.760,193.64,-0.104,,0.65,0.98,0.62,17,0,0*59
$PUBX,00,144610.24,4217.07358,N,08301.10786,W,158.916,D3,0.41,0.71,59.769,194.26,-0.092,,0.68,0.98,0.62,17,0,0*5C
$PUBX,00,144610.30,4217.07311,N,08301.10804,W,158.938,D3,0.41,0.71,59.300,194.92,-0.104,,0.68,0.98,0.62,16,0,0*56
$PUBX,00,144610.35,4217.07262,N,08301.10822,W,158.945,D3,0.41,0.71,59.436,194.99,-0.105,,0.68,0.98,0.62,16,0,0*50
$PUBX,00,144610.41,4217.07215,N,08301.10841,W,158.934,D3,0.41,0.71,59.147,195.44,-0.093,,0.68,0.98,0.62,16,0,0*5C
$PUBX,00,144610.46,4217.07168,N,08301.10861,W,158.955,D3,0.41,0.71,58.909,196.26,-0.099,,0.68,0.98,0.62,16,0,0*59
$PUBX,00,144610.52,4217.07121,N,08301.10882,W,158.997,D3,0.41,0.71,59.104,196.59,-0.122,,0.68,0.98,0.62,16,0,0*5F
$PUBX,00,144610.58,4217.07073,N,08301.10902,W,159.007,D3,0.41,0.71,59.118,196.87,-0.121,,0.68,0.98,0.62,16,0,0*56
$PUBX,00,144610.63,4217.07026,N,08301.10922,W,159.001,D3,0.41,0.71,59.026,196.91,-0.109,,0.68,0.98,0.62,16,0,0*5B
$PUBX,00,144610.69,4217.06978,N,08301.10943,W,158.992,D3,0.41,0.71,59.195,197.40,-0.098,,0.68,0.98,0.62,16,0,0*5A
$PUBX,00,144610.74,4217.06931,N,08301.10964,W,158.980,D3,0.41,0.71,59.081,197.82,-0.087,,0.68,0.98,0.62,16,0,0*59
$PUBX,00,144610.80,4217.06884,N,08301.10985,W,158.966,D3,0.41,0.71,59.003,198.05,-0.077,,0.68,0.98,0.62,16,0,0*5F
$PUBX,00,144610.86,4217.06837,N,08301.11006,W,158.976,D3,0.41,0.71,59.059,198.39,-0.084,,0.68,0.98,0.62,16,0,0*5F
$PUBX,00,144610.91,4217.06790,N,08301.11028,W,158.980,D3,0.41,0.71,58.907,198.53,-0.088,,0.68,0.98,0.62,16,0,0*5D
$PUBX,00,144610.97,4217.06744,N,08301.11050,W,158.991,D3,0.41,0.71,58.948,198.91,-0.093,,0.68,0.98,0.62,16,0,0*52
$PUBX,00,144611.02,4217.06697,N,08301.11073,W,158.979,D3,0.41,0.71,58.953,199.57,-0.083,,0.68,0.98,0.62,16,0,0*57
$PUBX,00,144611.08,4217.06650,N,08301.11096,W,158.946,D3,0.42,0.71,58.963,199.90,-0.056,,0.68,0.98,0.62,16,0,0*52
$PUBX,00,144611.14,4217.06604,N,08301.11120,W,158.923,D3,0.42,0.71,58.822,200.51,-0.038,,0.68,0.98,0.62,16,0,0*53
$PUBX,00,144611.19,4217.06557,N,08301.11145,W,158.933,D3,0.42,0.71,59.272,201.04,-0.044,,0.68,0.98,0.62,16,0,0*5D
$PUBX,00,144611.25,4217.06511,N,08301.11170,W,158.945,D3,0.42,0.71,59.373,200.96,-0.051,,0.68,0.98,0.62,16,0,0*59
$PUBX,00,144611.30,4217.06465,N,08301.11194,W,158.921,D3,0.42,0.71,59.122,201.45,-0.032,,0.68,0.98,0.62,16,0,0*5B
$PUBX,00,144611.36,4217.06419,N,08301.11219,W,158.908,D3,0.42,0.71,59.090,201.73,-0.023,,0.68,0.98,0.62,16,0,0*56
$PUBX,00,144611.42,4217.06373,N,08301.11245,W,158.900,D3,0.42,0.71,58.974,202.04,-0.017,,0.68,0.98,0.62,16,0,0*59
$PUBX,00,144611.47,4217.06327,N,08301.11269,W,158.905,D3,0.42,0.72,58.968,201.82,-0.020,,0.68,0.98,0.62,16,0,0*51
$PUBX,00,144611.53,4217.06281,N,08301.11296,W,158.887,D3,0.42,0.72,59.077,202.30,-0.006,,0.68,0.98,0.62,16,0,0*5A
